timestamp,visitorid,event,itemid,transactionid,item_type
1432592667205,1145260,view,241846,,bags
1431528500678,1072195,view,112844,,clothing
1435628211834,859018,view,390379,,clothing
1436206343444,547506,view,212652,,bags
1442179568660,113132,view,226726,,clothing
1438205814240,1081915,view,199646,,jewelry
1432259055559,793141,view,127784,,accessories
1431017589876,1200804,view,412516,,shoes
1436460078114,366413,view,5347,,shoes
1441313293355,645249,view,213830,,accessories
1434258727913,1052034,view,427048,,jewelry
1435856081864,213397,view,408504,,shoes
1432581685256,54605,view,362243,,jewelry
1433802043177,100539,view,214847,,bags
1435614671608,983317,view,188296,,jewelry
1434650160245,366944,view,151869,,accessories
1436795699757,334748,view,361835,,shoes
1430690951742,84377,view,101288,,clothing
1436919708110,778816,view,46145,,shoes
1430963309908,97304,view,397555,,clothing
1440794177837,936592,view,14974,,shoes
1441098569441,182506,view,220761,,accessories
1438630080973,618321,view,384925,,jewelry
1435589043103,724639,view,300147,,clothing
1433524025254,1154881,view,244204,,jewelry
1431299700392,483842,view,425714,,accessories
1439356830746,1161359,view,224136,,jewelry
1434513798657,319173,view,464767,,bags
1441309797225,1015650,view,187393,,shoes
1439693890591,807240,view,408966,,shoes
1435938717274,375386,view,34375,,bags
1430841347483,327179,view,248262,,bags
1435786023795,960139,view,183319,,jewelry
1434662417517,291196,view,464812,,shoes
1440218303713,377878,view,163998,,jewelry
1433820319307,278255,view,314789,,jewelry
1438951209873,1115702,view,69758,,accessories
1438288460416,1090816,addtocart,244571,,accessories
1441935280861,975820,view,366776,,bags
1437180642032,340629,view,316624,,clothing
1435804610446,1114705,view,446733,,bags
1439226466061,1278219,view,57301,,jewelry
1435693004555,959304,view,268907,,bags
1432833264899,1250805,view,346186,,accessories
1437947418688,1098040,view,84699,,bags
1432872493421,1077771,view,392020,,bags
1435803506279,1129971,view,224442,,shoes
1436847034344,310763,view,2494,,shoes
1434565749232,1069530,view,259445,,accessories
1442081185336,530559,addtocart,277490,,clothing
1441356493550,84529,view,15781,,accessories
1433800863959,354785,view,424586,,bags
1440556848583,1229339,view,365646,,clothing
1436647282711,448132,view,39233,,shoes
1434379383144,1102813,view,48291,,bags
1435518079220,1233771,view,396445,,shoes
1436756750190,838439,view,63668,,bags
1436419668225,838857,view,218022,,bags
1438203655749,553979,view,37138,,shoes
1433912633733,772307,view,27248,,jewelry
1437950084016,800048,view,257204,,shoes
1431464507719,1205716,view,107429,,accessories
1436894098604,1306828,view,129329,,clothing
1442521355656,849255,view,253075,,clothing
1440455065585,247235,view,395749,,bags
1435964739887,502208,view,441645,,bags
1441759948930,523663,transaction,46130,12168.0,clothing
1431657395907,1260904,view,390455,,accessories
1432482671185,1382484,view,45188,,shoes
1436413891016,1059607,addtocart,188650,,shoes
1437447181875,1307739,view,96924,,shoes
1434579055587,147440,view,162157,,shoes
1433190469910,1094999,view,34221,,accessories
1432189823581,441254,view,346597,,jewelry
1436371705229,1294152,view,192710,,bags
1435447991639,245099,view,450147,,shoes
1434364126362,247159,view,383429,,shoes
1433275781397,1348333,view,244924,,bags
1437974515064,130707,view,219362,,shoes
1441394184084,1134731,view,283539,,clothing
1433305712253,129354,view,55402,,jewelry
1439672455440,530559,view,546,,accessories
1442017683475,1212557,view,9094,,bags
1436558874330,1359299,view,163309,,accessories
1431031049254,832702,view,398975,,accessories
1432360507589,354041,view,263692,,shoes
1436667724451,1092619,view,427366,,shoes
1436819769681,620499,view,258856,,bags
1439836424877,510651,view,377871,,clothing
1433185001389,540598,view,165773,,clothing
1435892959555,77676,view,369158,,accessories
1437868575790,559127,view,164525,,jewelry
1431286799701,43834,view,225035,,jewelry
1436478290812,1327144,view,388338,,shoes
1438795000136,497318,view,220685,,accessories
1441581832573,805880,view,357200,,clothing
1441478441544,214915,view,269953,,bags
1432818655858,17988,view,9744,,shoes
1436762040753,257246,view,92042,,clothing
1439036858925,734983,view,23562,,jewelry
1437100764162,85302,view,348200,,bags
1435623303319,845552,view,180834,,jewelry
1434210158450,271927,view,62118,,accessories
1438967523507,1246231,view,375032,,shoes
1433250426482,169835,view,356524,,jewelry
1434656991777,91014,view,7942,,accessories
1439346692807,1196174,view,447959,,shoes
1431206019373,239264,view,240629,,jewelry
1441431446692,567107,view,122350,,accessories
1441915466915,175766,view,32989,,jewelry
1439902730675,479896,view,278582,,bags
1431700549352,321179,view,269711,,clothing
1433308046135,315887,view,126996,,jewelry
1432504141272,228813,view,54543,,jewelry
1442271895833,475956,view,264496,,accessories
1437761644188,1330999,view,268930,,accessories
1433888688410,128794,view,14428,,clothing
1442249354111,1125587,view,439258,,clothing
1440406277363,191637,addtocart,150857,,jewelry
1434747968222,311586,view,30491,,shoes
1431580528074,1404065,view,340093,,clothing
1431933580549,1089745,view,132919,,shoes
1431533241145,28711,view,313360,,accessories
1439767649378,328441,view,367447,,shoes
1438961356905,317190,view,422329,,bags
1430834422448,896215,view,318789,,shoes
1433560729316,671004,view,122219,,accessories
1435084759167,1214992,view,367172,,jewelry
1432327190457,1178626,view,213102,,shoes
1431026048992,72558,view,402110,,jewelry
1434647731795,1317354,view,23593,,jewelry
1431833546473,1354544,view,72983,,accessories
1432073300712,201854,view,11494,,clothing
1431648374640,633045,view,27505,,shoes
1438028380558,1405425,view,112092,,clothing
1434753213963,897913,view,98020,,shoes
1432142828831,749483,view,444451,,bags
1439951845895,391015,view,114137,,clothing
1439334575272,886677,view,188390,,clothing
1439511454599,1336330,view,450565,,shoes
1436308613994,1003167,view,180082,,clothing
1439779368429,511492,view,250509,,accessories
1433219414808,163905,view,42002,,bags
1434393502139,351949,view,431178,,shoes
1439839763459,1242106,view,67438,,shoes
1438690023206,379489,view,199367,,bags
1431659086040,1141133,view,174538,,shoes
1441659785568,157670,view,25590,,clothing
1431380151282,1208703,view,417353,,shoes
1436390073531,502832,view,329858,,jewelry
1434401688577,272424,view,167960,,jewelry
1433387830127,162,view,1152,,shoes
1437521951925,934040,view,139346,,clothing
1432591340194,1346012,view,118914,,jewelry
1438803914793,1044842,addtocart,349470,,jewelry
1436487189077,947636,view,418794,,accessories
1433878169312,748040,transaction,323191,7178.0,shoes
1431831638085,734086,view,320037,,shoes
1432928520627,1263603,view,355925,,clothing
1441787459701,96178,view,116616,,clothing
1438013126006,811838,transaction,51875,2742.0,clothing
1439952267405,768225,view,313744,,clothing
1439270293115,831768,view,72235,,accessories
1440527853953,645525,view,77573,,bags
1441433071514,1402148,view,360487,,bags
1441819755109,222965,view,388630,,shoes
1437767948304,1243390,view,67472,,jewelry
1434745326346,299239,view,323147,,shoes
1433532837814,719134,view,57271,,accessories
1436885425691,281931,view,217347,,shoes
1432670213975,580032,view,336030,,shoes
1438724908853,285165,view,278272,,shoes
1438662514768,311433,view,173396,,bags
1437893765964,970826,view,371582,,shoes
1438110826698,613014,view,393733,,jewelry
1435549242638,136889,view,38151,,bags
1437064517625,1385357,view,309403,,jewelry
1437594503279,99413,view,192875,,jewelry
1434738960565,920294,view,310944,,accessories
1434314464162,665973,view,65286,,shoes
1442336206717,276250,view,411126,,accessories
1435598905848,289106,view,96249,,jewelry
1436288387868,581183,transaction,103462,13211.0,jewelry
1439261471961,104315,addtocart,199653,,clothing
1437254752906,32153,view,150103,,bags
1440959194785,345869,view,153010,,jewelry
1437004561058,974226,view,454813,,accessories
1433488973486,738123,view,299296,,shoes
1440434466011,334593,view,280524,,clothing
1440044252668,559005,view,264454,,clothing
1432244489203,682960,view,71862,,clothing
1437246953448,544441,view,149308,,clothing
1436483155894,1201513,view,115972,,bags
1437115507203,64344,view,25178,,accessories
1436896250639,1387500,view,385122,,bags
1433444289984,838211,view,326444,,jewelry
1431988594375,715705,view,386857,,accessories
1441656582902,614411,view,115896,,clothing
1441736900593,577195,view,274176,,jewelry
1435098679188,510856,view,187806,,accessories
1437706905812,552787,view,254418,,shoes
1435500365631,721821,view,355138,,jewelry
1436822937077,369533,view,373842,,shoes
1436829526471,393707,view,428859,,clothing
1432328347491,564199,view,144635,,accessories
1435373058370,804831,view,261805,,jewelry
1439402183668,641117,view,81790,,clothing
1436756003170,757355,view,448839,,shoes
1436932301341,49452,view,271642,,bags
1430765667586,291327,view,50375,,bags
1438259964993,1065965,view,148730,,bags
1439928952298,581740,view,148876,,accessories
1438203768084,945842,view,190051,,shoes
1432350695134,1348163,view,191049,,shoes
1436752884042,972789,view,193943,,accessories
1439695665528,221960,view,257040,,shoes
1438817492089,289037,view,77606,,shoes
1438881715509,898833,view,18151,,accessories
1441988361365,645753,view,210755,,accessories
1435759421496,272168,view,435431,,shoes
1432236506359,619472,view,369924,,shoes
1431492864577,989,view,54376,,shoes
1432957195821,165970,view,131196,,bags
1442259960116,1097056,view,67486,,clothing
1433022300168,79784,view,19720,,bags
1431020661434,1245872,view,381086,,jewelry
1433963721302,437969,view,8523,,bags
1435817271858,1348674,view,287632,,shoes
1441647593902,741787,view,235771,,clothing
1431054366332,388556,view,45226,,clothing
1441649068182,721456,view,46389,,accessories
1431116238427,164773,view,33883,,shoes
1440534980333,926864,view,302161,,shoes
1440573135640,1344677,view,5614,,shoes
1432782116063,9601,view,98728,,shoes
1433905931932,378558,view,12748,,clothing
1440604173834,249936,view,311585,,accessories
1441226259960,497449,transaction,315543,2945.0,clothing
1434650433382,668043,view,146646,,clothing
1439836153594,747660,view,172063,,shoes
1439335245518,916960,view,431417,,jewelry
1436545314658,820357,view,120564,,shoes
1433839049831,1108375,view,156542,,bags
1439774580378,325176,view,277139,,shoes
1436417075827,821410,view,81347,,shoes
1436656774440,644529,view,437382,,shoes
1434317458194,331088,view,404220,,shoes
1434066428322,125658,view,339473,,shoes
1434347074457,1285762,view,284405,,clothing
1440966496638,507240,view,235141,,jewelry
1433392667612,1153394,view,356597,,jewelry
1437147650388,776169,view,185071,,jewelry
1433022688992,533110,view,337349,,bags
1438105230864,224503,view,463922,,accessories
1433957627395,1130849,view,61840,,shoes
1433308150919,1280613,addtocart,336359,,jewelry
1434852421727,620219,view,128482,,jewelry
1435944935136,317355,view,235869,,clothing
1438023071707,1146017,view,244571,,bags
1433972769516,869376,view,296862,,accessories
1438236979656,586202,view,99574,,bags
1437761563607,532369,view,288709,,jewelry
1439054293247,1150086,view,350764,,clothing
1436369157059,737639,view,190346,,clothing
1434156758025,175224,view,14974,,accessories
1437513712676,411945,view,386722,,bags
1430861471068,666445,view,323194,,shoes
1441122151054,587464,view,424592,,bags
1432972203695,104999,view,412762,,shoes
1433993860881,602304,view,221120,,clothing
1438028976690,1069751,view,326338,,accessories
1439837537110,1047956,view,194512,,shoes
1431837108787,358580,view,125819,,jewelry
1435707057661,1007419,view,336196,,bags
1436902077755,1244462,view,239006,,accessories
1439945275349,725102,view,193359,,accessories
1433599565362,368569,view,209837,,bags
1437324226964,94080,view,52851,,accessories
1435432827396,687147,view,306561,,accessories
1439057271243,1122699,view,62641,,shoes
1433725296179,417915,view,391472,,shoes
1436055746242,1047932,view,187080,,accessories
1433139207293,225144,view,277490,,accessories
1436631876507,756031,view,247492,,clothing
1440266658072,712466,view,283772,,accessories
1435892468278,1181172,view,97307,,accessories
1436389012995,843777,view,188723,,bags
1434303301363,1333892,view,32057,,accessories
1432861177427,1356634,view,305656,,clothing
1434141054878,187983,view,126555,,shoes
1438120132243,872513,view,99574,,clothing
1434095403759,671844,view,24674,,accessories
1437259751953,673450,view,352247,,bags
1439880049418,602438,view,29871,,accessories
1433567651957,453362,view,51069,,accessories
1431806233813,1046408,view,8778,,accessories
1442035179831,1108116,view,378009,,jewelry
1436757925158,292808,view,312728,,bags
1439164474946,35780,view,224094,,bags
1433540601097,1128581,view,181811,,jewelry
1437937033493,32426,view,199487,,clothing
1432508133087,1316449,view,272089,,accessories
1436312511403,613511,view,176879,,bags
1433910167082,253060,view,14888,,shoes
1433125295624,538228,view,300325,,jewelry
1431624610568,1201878,view,280477,,bags
1436332427495,414008,view,436195,,jewelry
1439423371747,714288,addtocart,316517,,jewelry
1436851962240,321935,view,95042,,bags
1436768381109,431332,view,115698,,accessories
1432000733140,39014,view,421465,,shoes
1431756811982,279350,view,332018,,bags
1438975974651,753334,addtocart,5473,,bags
1432771661773,122504,view,353664,,bags
1438719493866,620844,view,277986,,accessories
1430803155581,533313,view,353837,,shoes
1435258792903,199074,view,46436,,accessories
1435346038953,34953,view,438234,,accessories
1439936074911,1072342,view,274730,,shoes
1440713389773,1109827,view,434240,,clothing
1437009447609,1230538,view,116544,,jewelry
1433355338214,548090,view,262591,,jewelry
1441431501843,1181834,view,390984,,bags
1438363050967,84731,view,123972,,bags
1433307156030,1030176,view,374804,,bags
1439863944726,854913,view,399011,,bags
1432838330568,612987,view,190055,,accessories
1432749782970,19304,view,307306,,clothing
1439277220274,496998,view,301020,,jewelry
1434854656848,859383,view,431657,,accessories
1433817550499,710574,view,174276,,jewelry
1432175608584,349674,view,313622,,jewelry
1434051655914,1316166,view,257242,,clothing
1438893501956,981989,view,367222,,bags
1430943490398,696424,view,283195,,clothing
1439917725643,530559,transaction,213834,4932.0,shoes
1441129317691,349575,view,173313,,jewelry
1440635717765,892385,view,378021,,bags
1432264610039,602994,view,377810,,accessories
1432854816169,958459,view,345034,,accessories
1439419100667,1271312,view,226423,,accessories
1433646670627,649928,view,93608,,jewelry
1434325994878,596181,view,401010,,bags
1432747275643,617423,view,93806,,clothing
1439416499466,990632,view,425186,,jewelry
1436305241833,1387673,view,338630,,bags
1436151552812,183930,view,40261,,clothing
1430844078332,648088,view,12266,,jewelry
1430876176386,491708,view,39449,,clothing
1435181837669,1203158,view,331209,,jewelry
1439960301531,171377,view,432419,,shoes
1439697673091,921020,view,424624,,shoes
1441750382980,1171546,addtocart,49242,,clothing
1439853373299,223187,view,342021,,accessories
1439668953334,1144422,view,308438,,bags
1434771635722,1149855,view,276035,,shoes
1436325078838,154440,view,393028,,bags
1437166827356,1395440,view,143362,,jewelry
1437165274327,985875,view,250716,,accessories
1436388684568,1082420,view,418729,,accessories
1435330479227,203583,view,129235,,jewelry
1441912959877,1346542,view,457338,,shoes
1439279044044,566484,view,453564,,accessories
1433826338119,831376,view,85832,,bags
1434434317152,160332,view,241863,,clothing
1435338600517,23076,view,434289,,accessories
1437458936055,1289040,view,205231,,accessories
1433739355768,302121,view,58429,,jewelry
1431292254796,938532,view,97305,,clothing
1431770025675,1257476,view,444372,,clothing
1434681543428,138131,view,243355,,accessories
1441652925672,244837,view,63543,,jewelry
1439258626450,203299,view,49327,,accessories
1439079897900,1379409,view,359504,,shoes
1438281051184,74136,view,169814,,accessories
1437454648211,8541,view,80789,,accessories
1436732446908,853451,view,226127,,accessories
1438733092940,33205,view,164563,,bags
1432655819369,775866,view,398712,,clothing
1430940604258,57957,view,63668,,jewelry
1437871933763,701353,view,410995,,bags
1437198782817,1056134,view,450942,,bags
1442011366879,613875,view,359586,,shoes
1436288066343,935987,view,262497,,accessories
1439832201059,1088226,view,156781,,shoes
1441517553276,852517,view,209855,,accessories
1432138768666,138131,view,18303,,shoes
1432569801385,471064,view,67784,,accessories
1435123141757,514983,view,70912,,bags
1434037271413,1079287,view,281428,,shoes
1434868251014,1353557,view,91605,,shoes
1437418595375,416549,view,292551,,shoes
1433446431783,1371420,view,302563,,shoes
1435073376471,1005179,view,96383,,accessories
1441692648650,1400493,view,357637,,accessories
1439238263219,1396050,view,453978,,accessories
1441057592752,921364,view,181232,,jewelry
1437770681818,526146,view,445351,,clothing
1437617264649,415667,view,213422,,jewelry
1442364179580,876719,view,403517,,clothing
1431661609418,443550,view,10524,,bags
1433945845746,487688,view,329146,,accessories
1439520286701,68819,view,418708,,accessories
1436156109664,1199752,view,39650,,shoes
1434480214047,1298393,view,322513,,jewelry
1430691933510,914829,view,216994,,bags
1433254583781,35190,view,439845,,bags
1436506154141,608793,view,159796,,clothing
1432316705859,106798,view,330931,,shoes
1434332283126,264347,view,357285,,shoes
1435685301516,213204,view,210693,,jewelry
1435773973815,1327144,view,407125,,jewelry
1441477904054,977168,view,441158,,jewelry
1430682642865,1225417,view,335975,,jewelry
1437833831822,1113003,view,162164,,clothing
1440022172538,914759,view,31726,,jewelry
1433385511522,1134407,view,110994,,accessories
1431207317928,1252540,view,48213,,accessories
1436563726129,986642,view,292726,,clothing
1436400382951,386939,view,296475,,clothing
1441580862507,1102961,view,184331,,bags
1433419804885,1073996,view,2454,,jewelry
1441486495836,795693,view,266900,,jewelry
1436995971837,939185,view,155013,,clothing
1438751054627,1240194,view,187946,,shoes
1439999501333,1040667,view,67719,,jewelry
1432807668819,276257,view,413166,,accessories
1433396854959,800456,view,32765,,clothing
1440737981384,1292316,view,248455,,bags
1438211731592,1322757,view,334536,,shoes
1434512442119,132390,view,380014,,clothing
1435191620540,836635,view,125921,,jewelry
1441222198980,636288,view,291629,,bags
1442511240455,434443,view,381526,,shoes
1437324534384,536576,view,351798,,accessories
1441080720895,177211,addtocart,4067,,shoes
1436629122402,852634,view,14981,,clothing
1433804442396,1025072,view,212216,,bags
1435998603486,244008,view,374642,,jewelry
1432054711343,287663,view,118914,,accessories
1434054815819,426346,view,313782,,jewelry
1433130845434,999295,view,430491,,clothing
1433198241759,938932,view,434653,,accessories
1433788097342,337576,view,418669,,clothing
1433442135323,527277,view,351124,,accessories
1440537244231,120351,view,120218,,jewelry
1439881774007,74738,view,359896,,jewelry
1442114948724,992421,view,54600,,clothing
1431732556313,955285,view,448082,,clothing
1435090576524,410621,view,312613,,jewelry
1435995912160,362596,view,80032,,clothing
1434559492436,799812,view,416416,,bags
1437195505278,1124437,view,278966,,clothing
1434375711885,1216759,view,399254,,jewelry
1434510081481,1317148,view,150991,,jewelry
1435516687321,861079,view,358167,,bags
1441739740151,651838,view,357561,,shoes
1435018688034,222604,view,89893,,bags
1436016128332,683758,view,299573,,jewelry
1436922610554,609627,view,220137,,bags
1432835030442,695352,view,39856,,accessories
1439571672406,1292799,view,150966,,clothing
1441060442441,845323,view,179991,,bags
1434320140499,1351788,view,59586,,bags
1431010127283,732053,view,452373,,jewelry
1441067966082,89898,view,305656,,bags
1441498732171,827028,view,244582,,shoes
1437065587461,1054480,view,409804,,accessories
1432694736779,1201107,view,170160,,jewelry
1437750522156,114064,view,280255,,jewelry
1439330828014,675657,view,123395,,accessories
1433523757269,9341,view,267196,,bags
1436998966353,206652,view,381984,,clothing
1435850371024,856874,view,330718,,shoes
1436940999179,482768,view,283115,,jewelry
1432434693552,1259897,view,52039,,accessories
1436982961391,677019,view,403969,,clothing
1432078419203,287272,view,91105,,jewelry
1439565210023,208536,view,238547,,accessories
1435089028050,1315097,view,452341,,bags
1440029548169,780485,view,288175,,bags
1436832845075,821179,view,284525,,accessories
1441910589211,1189785,view,122604,,shoes
1436845632020,566668,view,360657,,clothing
1440533240667,405457,view,305429,,shoes
1435035259760,874280,view,419866,,shoes
1439513117221,31566,view,66752,,accessories
1437768558912,280918,view,233770,,clothing
1439214760673,1071132,view,42828,,shoes
1434402780015,590909,view,356095,,shoes
1431556232588,475133,view,374597,,shoes
1439844936360,182634,view,219398,,shoes
1440542042673,441263,view,396791,,accessories
1436478270877,597994,view,28900,,clothing
1432014434565,581282,view,418116,,clothing
1436213033869,1092949,view,13280,,bags
1432072928256,358959,view,212742,,accessories
1433501968618,304981,view,298056,,jewelry
1433453556156,1093035,view,209593,,bags
1436682275913,248360,view,44107,,jewelry
1441665794269,1369231,view,414221,,accessories
1435717841593,281174,view,138816,,clothing
1434480540122,1267644,view,65940,,bags
1435616461764,268999,view,382751,,accessories
1441925283332,1023195,view,417912,,clothing
1434078478894,301072,view,326428,,jewelry
1432161117127,673572,view,2836,,bags
1430802768244,885346,view,262125,,clothing
1440093843643,272185,view,332107,,shoes
1438392652013,41869,view,142466,,bags
1437970329974,965138,view,237913,,clothing
1435604593413,475772,view,39686,,clothing
1441924986748,1388617,addtocart,296303,,accessories
1437583626025,1308481,view,347868,,clothing
1433736752176,299607,view,17041,,accessories
1432843146808,809182,view,382288,,jewelry
1433120291053,715487,view,333099,,jewelry
1439928352723,668510,addtocart,154915,,jewelry
1434425398661,213425,view,434808,,clothing
1440731362467,676822,view,150186,,bags
1432649291783,561508,view,61674,,clothing
1434937960512,454662,view,350141,,bags
1436809924866,64264,view,96267,,clothing
1438170544912,1303208,view,8627,,clothing
1432233484839,1360150,view,218531,,jewelry
1438653323403,93789,view,394254,,clothing
1436660259015,997148,view,235232,,bags
1436306041535,124872,view,200350,,accessories
1436625934160,1102360,view,232811,,bags
1432228081578,454185,view,309213,,bags
1430784144155,718144,view,74661,,accessories
1435246963431,33635,view,246061,,clothing
1437960753605,335422,view,288158,,shoes
1433183349582,675060,view,359222,,bags
1439492980045,1126682,view,395435,,bags
1433943096376,845593,view,120337,,clothing
1437861459275,530559,view,264586,,clothing
1442339847099,1374384,view,235647,,clothing
1441506608808,54065,view,138543,,jewelry
1434404547032,888678,view,11680,,clothing
1433703436389,1197139,view,243980,,clothing
1431545358123,734503,view,351649,,accessories
1439766571583,1255407,view,26515,,jewelry
1432273281657,104555,view,348495,,jewelry
1437416138866,316850,view,463617,,jewelry
1431376852721,593964,addtocart,140661,,accessories
1440006679591,156382,addtocart,279316,,clothing
1441383667318,521039,view,120144,,bags
1438121788930,1182802,view,113440,,jewelry
1441230755831,996330,view,71957,,clothing
1431803071764,117587,view,235265,,bags
1438384445024,1106936,view,28240,,accessories
1431404415933,399299,view,70175,,accessories
1439918453299,79627,view,34926,,bags
1433777456138,1254880,view,65334,,shoes
1433456290207,379058,view,263501,,accessories
1439254946819,28805,view,132963,,shoes
1441415496400,359000,view,322027,,clothing
1436005720395,714269,view,304948,,clothing
1432150606283,1256177,view,435005,,bags
1431723242389,1300290,view,366021,,accessories
1432599242861,76757,view,309778,,bags
1441811837792,912076,view,178726,,jewelry
1432931894736,1109215,view,337314,,bags
1433291610583,206831,view,44054,,shoes
1435202763128,208030,view,195490,,shoes
1441006053094,1222135,addtocart,106721,,bags
1432058802905,713543,view,374757,,shoes
1431477501545,394078,view,138027,,accessories
1437448457953,250495,view,33030,,jewelry
1436898478433,221946,view,17731,,shoes
1437236861257,560763,view,92436,,jewelry
1431029142434,921675,view,156233,,accessories
1438294051788,398024,view,465565,,accessories
1439486632788,212835,view,77148,,accessories
1433436092414,1213016,view,458806,,accessories
1435548422482,764073,view,412041,,accessories
1438351104213,590993,view,380726,,accessories
1433837884846,1378238,view,412650,,bags
1437252240642,319475,addtocart,11279,,clothing
1440007786419,1319982,view,10952,,clothing
1436332557154,760430,view,424078,,shoes
1433800097753,799211,view,355994,,accessories
1433020333108,1031251,view,100063,,jewelry
1434302727897,1357536,view,390036,,jewelry
1433900247461,1061839,view,402151,,shoes
1432486123886,1192716,view,461981,,clothing
1431440998163,1152270,view,65273,,accessories
1431809688529,800792,view,439791,,clothing
1442032259485,1183303,view,416357,,accessories
1434650875719,1282296,view,223377,,clothing
1433260306897,1317249,view,307562,,shoes
1431452730549,172268,view,462272,,jewelry
1437172406462,430201,view,160728,,clothing
1431462897146,761655,transaction,316472,1938.0,bags
1436394491095,27995,view,368060,,jewelry
1441405542509,102473,view,390663,,bags
1431919909899,888972,view,208003,,bags
1441650180763,1021852,view,95822,,shoes
1436534368905,740402,view,357113,,clothing
1431028027846,719708,addtocart,7537,,clothing
1438276223181,1000306,view,18626,,accessories
1430848260585,636992,view,342387,,shoes
1431454032026,719800,view,116642,,shoes
1441213251408,272850,view,242905,,jewelry
1437950100286,1258894,view,451664,,shoes
1437712332288,718284,view,198504,,accessories
1441139294909,337850,view,181002,,accessories
1434926904034,138131,view,28493,,jewelry
1433307327773,1067610,view,86548,,jewelry
1437357458075,693713,view,200834,,jewelry
1433639096888,1385815,view,434643,,bags
1432048399976,1051555,view,46753,,accessories
1430772451240,1221863,view,152424,,jewelry
1432596803762,541299,view,415588,,jewelry
1436833972403,824549,view,59873,,shoes
1431541537064,756778,view,409230,,bags
1435774243976,643573,view,429369,,jewelry
1440822232706,79595,view,178163,,jewelry
1440637358017,1293591,view,36868,,accessories
1431206168818,1116293,view,446534,,shoes
1432430018933,1078595,view,231065,,bags
1436478728331,993418,view,115678,,accessories
1433490279583,149789,view,158666,,jewelry
1442252971417,892101,view,96924,,jewelry
1431796188536,220987,view,189499,,clothing
1433259416605,405872,view,336099,,clothing
1437334233709,822850,view,106848,,bags
1437504353781,1083546,view,72490,,accessories
1441299159140,1324873,view,182086,,clothing
1433295379445,364564,view,79670,,clothing
1437332389345,666031,view,460668,,jewelry
1436882372068,1294956,view,8259,,bags
1434942239758,251375,view,351044,,clothing
1441737803712,728169,view,133333,,jewelry
1435614440145,292907,view,231926,,jewelry
1436893997668,187655,view,385086,,bags
1434173595942,183192,view,256414,,accessories
1441905036825,1215629,view,212045,,jewelry
1440950307860,1340078,view,162458,,shoes
1438802419757,535496,view,350629,,accessories
1436298587561,61747,view,60041,,jewelry
1431642121171,335416,view,71123,,jewelry
1439087169116,891989,view,207552,,clothing
1434378116260,171333,view,409149,,clothing
1433373159401,1134975,addtocart,22436,,jewelry
1432102506417,1263719,view,452341,,accessories
1435284093234,1311272,view,355994,,bags
1440777517365,124308,view,14431,,bags
1435075902277,807658,view,63973,,clothing
1438004985172,240929,view,396186,,clothing
1433722838664,1338556,view,42002,,accessories
1441595583765,1090460,view,197862,,shoes
1438477262031,1015928,view,428743,,clothing
1433738576777,1060867,view,332721,,jewelry
1437239144047,133133,view,74456,,jewelry
1436576028120,411849,view,269078,,clothing
1435607175261,75,view,257575,,bags
1437400506974,512923,view,269088,,jewelry
1441392518220,517646,view,442958,,accessories
1439920593171,205113,view,389526,,clothing
1433976662463,67509,view,393338,,jewelry
1437808712835,473257,view,220624,,jewelry
1434133757193,828638,view,461314,,jewelry
1434392548958,144241,view,174409,,clothing
1435524579231,812800,view,378162,,shoes
1435014190209,198153,view,312728,,jewelry
1431146595122,973859,view,322005,,jewelry
1431658233572,1150962,view,421046,,bags
1433465716438,1259650,view,203644,,accessories
1435123993048,378587,view,448695,,jewelry
1440910658785,266767,view,213889,,shoes
1441832509917,517443,view,365202,,jewelry
1442359437750,81272,view,47524,,bags
1437335214808,136656,view,381498,,jewelry
1434505588243,594298,view,37662,,accessories
1431372954209,259928,view,250191,,clothing
1433539439507,677789,view,41942,,shoes
1438204642697,561727,view,346877,,jewelry
1437850941681,795498,view,112463,,clothing
1435196241145,308496,view,354714,,shoes
1438624259200,851777,view,367808,,accessories
1432430463912,895477,view,343116,,shoes
1441221280445,630739,view,370510,,jewelry
1433376922605,1210136,view,78388,,clothing
1441767049453,115542,addtocart,211415,,accessories
1435702855373,1194488,view,378746,,clothing
1440401963224,638906,view,29306,,bags
1434600933366,753404,view,2721,,clothing
1433206125365,1128733,view,380417,,shoes
1431921870756,788495,view,78870,,clothing
1439828214053,1404158,view,353743,,shoes
1437495123897,1028040,view,428085,,bags
1442296863347,880424,view,403757,,shoes
1431019253056,412989,view,365586,,accessories
1438045177542,1333729,view,411766,,accessories
1434384335931,1095242,view,67814,,jewelry
1434821558133,294816,view,113697,,clothing
1434637540808,570201,view,389018,,jewelry
1430766894017,138131,view,340921,,jewelry
1438010798352,861299,view,436748,,jewelry
1433802246316,804461,view,75779,,clothing
1439532614350,978135,view,114964,,clothing
1439788116815,677346,view,67481,,accessories
1433264510448,457620,view,380113,,accessories
1435087377247,143489,view,230985,,bags
1430985049765,117114,view,5411,,jewelry
1435347961342,966060,view,140687,,clothing
1442136645552,630338,view,308866,,clothing
1435938132104,186065,view,286123,,shoes
1432158239226,1342284,view,144675,,accessories
1434486652597,527838,view,187354,,jewelry
1431306161220,338310,view,383662,,clothing
1440565948162,1141499,view,29100,,jewelry
1438068048959,123648,view,58719,,shoes
1441130453760,29960,view,142075,,shoes
1440443892447,329642,view,85510,,clothing
1440608957219,27502,view,259147,,shoes
